Date,Kick Off (local),Home Team,Away Team,Venue,Home Score,Away Score,Play Off Game?,Home Odds Close,Away Odds Close,Winning Team,lat,long,Weather
2012-05-05,16:40:00,Gold Coast,Fremantle,People First Stadium,87,94,0,,,Fremantle,-28.0063039,153.3671008,0.0
2012-05-05,13:45:00,Geelong,Melbourne,GMHBA Stadium,119,76,0,,,Geelong,-38.1579979,144.354673,0.0
2012-05-05,13:40:00,Essendon,Brisbane,Marvel Stadium,129,62,0,,,Essendon,-37.8165647,144.9475055,0.0
2012-05-04,19:50:00,Western Bulldogs,Collingwood,Marvel Stadium,77,98,0,,,Collingwood,-37.8165647,144.9475055,2.6
2012-04-29,16:10:00,Adelaide,Port Adelaide,AAMI Stadium,110,91,0,,,Adelaide,-37.825132,144.983782,0.6
2012-04-29,15:15:00,Richmond,West Coast,Marvel Stadium,97,107,0,,,West Coast,-37.8165647,144.9475055,0.0
2012-04-29,13:10:00,Hawthorn,Sydney,UTAS Stadium,69,106,0,,,Sydney,-41.4259371,147.1391665,0.0
2012-04-28,19:40:00,Brisbane,Geelong,Gabba,41,79,0,,,Geelong,-27.4858376,153.0380853,38.4
2012-04-28,19:40:00,Melbourne,St Kilda,MCG,66,84,0,,,St Kilda,28.4594965,77.0266383,0.0
2012-04-28,16:40:00,North Melbourne,Gold Coast,Marvel Stadium,127,93,0,,,North Melbourne,-37.8165647,144.9475055,0.0
2012-04-28,13:40:00,GWS Giants,Western Bulldogs,Manuka Oval,62,104,0,,,Western Bulldogs,-35.318133,149.134662,0.0
2012-04-27,18:40:00,Fremantle,Carlton,Mueller Park,57,65,0,,,Carlton,30.2967706,-97.70585229999999,0.0
2012-04-25,14:40:00,Collingwood,Essendon,MCG,80,79,0,,,Collingwood,28.4594965,77.0266383,0.5
2012-04-22,16:40:00,Melbourne,Western Bulldogs,MCG,67,88,0,,,Western Bulldogs,28.4594965,77.0266383,
2012-04-22,15:15:00,Sydney,North Melbourne,Sydney Cricket Ground,113,77,0,,,Sydney,-33.8915316,151.2248515,0.0
2012-04-22,13:10:00,Geelong,Richmond,GMHBA Stadium,75,65,0,,,Geelong,-38.1579979,144.354673,5.2
2012-04-21,19:40:00,Brisbane,Gold Coast,Gabba,111,46,0,,,Brisbane,-27.4858376,153.0380853,0.0
2012-04-21,17:40:00,West Coast,Hawthorn,Mueller Park,51,46,0,,,West Coast,30.2967706,-97.70585229999999,0.0
2012-04-21,16:10:00,Adelaide,GWS Giants,AAMI Stadium,96,50,0,,,Adelaide,-37.825132,144.983782,0.4
2012-04-21,14:10:00,Collingwood,Port Adelaide,Marvel Stadium,97,73,0,,,Collingwood,-37.8165647,144.9475055,0.2
2012-04-21,13:45:00,Carlton,Essendon,MCG,79,109,0,,,Essendon,28.4594965,77.0266383,0.0
2012-04-20,19:50:00,St Kilda,Fremantle,Marvel Stadium,79,92,0,,,Fremantle,-37.8165647,144.9475055,2.0
2012-04-15,16:40:00,North Melbourne,Geelong,Marvel Stadium,131,114,0,,,North Melbourne,-37.8165647,144.9475055,0.0
2012-04-15,15:15:00,Hawthorn,Adelaide,MCG,140,84,0,,,Hawthorn,28.4594965,77.0266383,7.1
2012-04-15,13:10:00,GWS Giants,West Coast,Blacktown Park,69,150,0,,,West Coast,-33.7660982,150.9126927,0.0
2012-04-14,19:40:00,Gold Coast,Essendon,People First Stadium,88,105,0,,,Essendon,-28.0063039,153.3671008,9.2
2012-04-14,19:40:00,Western Bulldogs,St Kilda,Marvel Stadium,40,103,0,,,St Kilda,-37.8165647,144.9475055,0.0
2012-04-14,14:40:00,Fremantle,Brisbane,Mueller Park,64,35,0,,,Fremantle,30.2967706,-97.70585229999999,0.0
2012-04-14,13:40:00,Port Adelaide,Sydney,AAMI Stadium,83,105,0,,,Sydney,-37.825132,144.983782,0.0
2012-04-14,13:45:00,Richmond,Melbourne,MCG,133,74,0,,,Richmond,28.4594965,77.0266383,
2012-04-13,19:50:00,Carlton,Collingwood,MCG,122,62,0,,,Carlton,28.4594965,77.0266383,0.0
2012-04-09,15:10:00,Geelong,Hawthorn,MCG,92,90,0,,,Geelong,28.4594965,77.0266383,
2012-04-08,16:40:00,St Kilda,Gold Coast,Marvel Stadium,139,47,0,,,St Kilda,-37.8165647,144.9475055,0.0
2012-04-08,13:10:00,North Melbourne,GWS Giants,Blundstone Arena,183,54,0,,,North Melbourne,-42.8772963,147.3740128,0.4
2012-04-07,19:40:00,Adelaide,Western Bulldogs,AAMI Stadium,82,64,0,,,Adelaide,-37.825132,144.983782,0.8
2012-04-07,19:40:00,Collingwood,Richmond,MCG,85,64,0,,,Collingwood,28.4594965,77.0266383,
2012-04-07,16:40:00,West Coast,Melbourne,Mueller Park,166,58,0,,,West Coast,30.2967706,-97.70585229999999,0.0
2012-04-07,14:10:00,Sydney,Fremantle,Sydney Cricket Ground,94,81,0,,,Sydney,-33.8915316,151.2248515,0.0
2012-04-07,13:45:00,Essendon,Port Adelaide,Marvel Stadium,111,86,0,,,Essendon,-37.8165647,144.9475055,2.0
2012-04-05,19:40:00,Brisbane,Carlton,Gabba,63,154,0,,,Carlton,-27.4858376,153.0380853,0.0
2012-04-01,16:10:00,Port Adelaide,St Kilda,AAMI Stadium,89,85,0,,,Port Adelaide,-37.825132,144.983782,0.5
2012-04-01,13:10:00,Western Bulldogs,West Coast,Marvel Stadium,87,136,0,,,West Coast,-37.8165647,144.9475055,0.0
2012-03-31,19:40:00,North Melbourne,Essendon,Marvel Stadium,102,104,0,,,Essendon,-37.8165647,144.9475055,0.0
2012-03-31,16:40:00,Fremantle,Geelong,Mueller Park,105,101,0,,,Fremantle,30.2967706,-97.70585229999999,0.0
2012-03-31,15:40:00,Gold Coast,Adelaide,People First Stadium,68,137,0,,,Adelaide,-28.0063039,153.3671008,0.0
2012-03-31,13:40:00,Melbourne,Brisbane,MCG,78,119,0,,,Brisbane,28.4594965,77.0266383,
2012-03-30,19:50:00,Hawthorn,Collingwood,MCG,137,115,0,,,Hawthorn,28.4594965,77.0266383,
2012-03-29,19:40:00,Richmond,Carlton,MCG,81,125,0,,,Carlton,28.4594965,77.0266383,
2012-03-24,19:20:00,GWS Giants,Sydney,Accor Stadium,37,100,0,,,Sydney,-33.8471156,151.0634135,0.2
2011-10-01,14:30:00,Collingwood,Geelong,MCG,81,119,1,,,Geelong,28.4594965,77.0266383,
2011-09-24,14:20:00,Geelong,West Coast,MCG,117,69,1,,,Geelong,28.4594965,77.0266383,
2011-09-23,19:45:00,Collingwood,Hawthorn,MCG,68,65,1,,,Collingwood,28.4594965,77.0266383,
2011-09-17,17:50:00,West Coast,Carlton,Mueller Park,101,98,1,,,West Coast,30.2967706,-97.70585229999999,4.1
2011-09-16,19:45:00,Hawthorn,Sydney,MCG,122,86,1,,,Hawthorn,28.4594965,77.0266383,
2011-09-11,14:40:00,Carlton,Essendon,MCG,149,87,1,,,Carlton,28.4594965,77.0266383,0.5
2011-09-10,19:20:00,St Kilda,Sydney,Marvel Stadium,57,82,1,,,Sydney,-37.8165647,144.9475055,4.8
2011-09-10,14:20:00,Collingwood,West Coast,MCG,82,62,1,,,Collingwood,28.4594965,77.0266383,61.0
2011-09-09,19:45:00,Geelong,Hawthorn,MCG,98,67,1,,,Geelong,28.4594965,77.0266383,36.1
2011-09-04,16:40:00,Richmond,North Melbourne,Marvel Stadium,91,104,0,,,North Melbourne,-37.8165647,144.9475055,0.0
2011-09-04,14:40:00,Port Adelaide,Melbourne,Adelaide Oval,112,104,0,,,Port Adelaide,-34.9156274,138.5963065,2.0
2011-09-03,19:10:00,Carlton,St Kilda,MCG,66,86,0,,,St Kilda,28.4594965,77.0266383,17.0
2011-09-03,17:10:00,West Coast,Adelaide,Mueller Park,145,50,0,,,West Coast,30.2967706,-97.70585229999999,0.0
2011-09-03,16:10:00,Sydney,Brisbane,Sydney Cricket Ground,119,67,0,,,Sydney,-33.8915316,151.2248515,0.0
2011-09-03,14:10:00,Western Bulldogs,Fremantle,Marvel Stadium,107,61,0,,,Western Bulldogs,-37.8165647,144.9475055,0.0
2011-09-03,13:10:00,Gold Coast,Hawthorn,People First Stadium,97,106,0,,,Hawthorn,-28.0063039,153.3671008,0.0
2011-09-02,19:40:00,Collingwood,Geelong,MCG,53,149,0,,,Geelong,28.4594965,77.0266383,
2011-08-28,16:40:00,Essendon,Port Adelaide,Marvel Stadium,120,113,0,,,Essendon,-37.8165647,144.9475055,0.0
2011-08-28,14:10:00,Melbourne,Gold Coast,MCG,112,82,0,,,Melbourne,28.4594965,77.0266383,1.0
2011-08-28,12:40:00,Adelaide,Richmond,AAMI Stadium,99,121,0,,,Richmond,-37.825132,144.983782,0.0
2011-08-27,19:10:00,St Kilda,North Melbourne,Marvel Stadium,135,70,0,,,St Kilda,-37.8165647,144.9475055,0.0
2011-08-27,19:10:00,Brisbane,West Coast,Gabba,81,89,0,,,West Coast,-27.4858376,153.0380853,5.2
2011-08-27,14:10:00,Geelong,Sydney,GMHBA Stadium,86,99,0,,,Sydney,-38.1579979,144.354673,0.0
2011-08-27,14:10:00,Hawthorn,Western Bulldogs,MCG,113,67,0,,,Hawthorn,28.4594965,77.0266383,0.3
2011-08-26,18:40:00,Fremantle,Collingwood,Mueller Park,52,132,0,,,Collingwood,30.2967706,-97.70585229999999,0.0
2011-08-21,16:40:00,Melbourne,Richmond,MCG,110,117,0,,,Richmond,28.4594965,77.0266383,0.0
2011-08-21,14:40:00,Port Adelaide,Western Bulldogs,AAMI Stadium,97,157,0,,,Western Bulldogs,-37.825132,144.983782,0.0
2011-08-21,13:10:00,Sydney,St Kilda,Accor Stadium,83,68,0,,,Sydney,-33.8471156,151.0634135,0.2
2011-08-20,19:10:00,Collingwood,Brisbane,MCG,102,84,0,,,Collingwood,28.4594965,77.0266383,11.9
2011-08-20,19:10:00,North Melbourne,Fremantle,Marvel Stadium,143,45,0,,,North Melbourne,-37.8165647,144.9475055,0.0
2011-08-20,14:10:00,Gold Coast,Adelaide,People First Stadium,64,125,0,,,Adelaide,-28.0063039,153.3671008,0.0
2011-08-20,13:10:00,West Coast,Essendon,Mueller Park,134,77,0,,,West Coast,30.2967706,-97.70585229999999,0.0
2011-08-19,19:40:00,Carlton,Hawthorn,Marvel Stadium,66,78,0,,,Hawthorn,-37.8165647,144.9475055,1.2
2011-08-14,16:10:00,Adelaide,Geelong,AAMI Stadium,85,96,0,,,Geelong,-37.825132,144.983782,0.8
2011-08-14,14:10:00,Richmond,Sydney,MCG,99,56,0,,,Richmond,28.4594965,77.0266383,0.0
2011-08-14,13:10:00,Melbourne,West Coast,Marvel Stadium,62,110,0,,,West Coast,-37.8165647,144.9475055,0.0
2011-08-13,19:10:00,Brisbane,Gold Coast,Gabba,123,61,0,,,Brisbane,-27.4858376,153.0380853,0.0
2011-08-13,19:10:00,Western Bulldogs,Essendon,Marvel Stadium,101,150,0,,,Essendon,-37.8165647,144.9475055,0.0
2011-08-13,14:10:00,Hawthorn,Port Adelaide,MCG,197,32,0,,,Hawthorn,28.4594965,77.0266383,9.9
2011-08-13,13:10:00,Fremantle,Carlton,Mueller Park,85,115,0,,,Carlton,30.2967706,-97.70585229999999,0.0
2011-08-12,19:40:00,St Kilda,Collingwood,Marvel Stadium,70,89,0,,,Collingwood,-37.8165647,144.9475055,0.2
2011-08-07,14:40:00,West Coast,Richmond,Mueller Park,147,90,0,,,West Coast,30.2967706,-97.70585229999999,0.0
2011-08-07,14:10:00,Hawthorn,North Melbourne,UTAS Stadium,103,86,0,,,Hawthorn,-41.4259371,147.1391665,0.0
2011-08-07,13:10:00,Brisbane,Adelaide,Gabba,105,110,0,,,Adelaide,-27.4858376,153.0380853,0.0
2011-08-06,19:20:00,Essendon,Sydney,Marvel Stadium,100,99,0,,,Essendon,-37.8165647,144.9475055,0.0
2011-08-06,19:10:00,Port Adelaide,Collingwood,AAMI Stadium,21,159,0,,,Collingwood,-37.825132,144.983782,0.2
2011-08-06,14:10:00,Carlton,Melbourne,MCG,134,58,0,,,Carlton,28.4594965,77.0266383,
2011-08-06,13:40:00,Geelong,Gold Coast,GMHBA Stadium,188,38,0,,,Geelong,-38.1579979,144.354673,0.4
2011-08-05,19:40:00,St Kilda,Fremantle,Marvel Stadium,113,72,0,,,St Kilda,-37.8165647,144.9475055,0.0
2011-07-31,16:10:00,Adelaide,Port Adelaide,AAMI Stadium,111,79,0,,,Adelaide,-37.825132,144.983782,0.6
2011-07-31,14:10:00,Collingwood,Essendon,MCG,166,92,0,,,Collingwood,28.4594965,77.0266383,
2011-07-30,19:10:00,Gold Coast,St Kilda,People First Stadium,54,74,0,,,St Kilda,-28.0063039,153.3671008,0.0
2011-07-30,17:40:00,Fremantle,Hawthorn,Mueller Park,44,95,0,,,Hawthorn,30.2967706,-97.70585229999999,1.0
2011-07-30,14:10:00,Geelong,Melbourne,GMHBA Stadium,233,47,0,,,Geelong,-38.1579979,144.354673,0.0
2011-07-30,14:10:00,Western Bulldogs,West Coast,Marvel Stadium,95,103,0,,,West Coast,-37.8165647,144.9475055,0.0
2011-07-29,19:40:00,North Melbourne,Carlton,Marvel Stadium,62,80,0,,,Carlton,-37.8165647,144.9475055,0.0
2011-07-24,14:40:00,Fremantle,West Coast,Mueller Park,64,65,0,,,West Coast,30.2967706,-97.70585229999999,0.0
2011-07-24,14:10:00,Melbourne,Hawthorn,MCG,78,132,0,,,Hawthorn,28.4594965,77.0266383,
2011-07-24,13:10:00,Geelong,Richmond,Marvel Stadium,113,51,0,,,Geelong,-37.8165647,144.9475055,2.0
2011-07-23,19:10:00,Essendon,Carlton,MCG,79,153,0,,,Carlton,28.4594965,77.0266383,0.0
2011-07-23,19:10:00,Gold Coast,Collingwood,People First Stadium,75,129,0,,,Collingwood,-28.0063039,153.3671008,0.0
2011-07-23,14:10:00,North Melbourne,Brisbane,Marvel Stadium,122,77,0,,,North Melbourne,-37.8165647,144.9475055,0.0
2011-07-23,14:10:00,Sydney,Western Bulldogs,Sydney Cricket Ground,114,75,0,,,Sydney,-33.8915316,151.2248515,47.4
2011-07-22,19:40:00,St Kilda,Adelaide,Marvel Stadium,127,24,0,,,St Kilda,-37.8165647,144.9475055,1.2
2011-07-17,16:40:00,North Melbourne,Western Bulldogs,Marvel Stadium,142,111,0,,,North Melbourne,-37.8165647,144.9475055,0.0
2011-07-17,14:10:00,Brisbane,Geelong,Gabba,104,133,0,,,Geelong,-27.4858376,153.0380853,1.0
2011-07-17,13:10:00,Sydney,Fremantle,Sydney Cricket Ground,87,98,0,,,Fremantle,-33.8915316,151.2248515,1.8
2011-07-16,20:10:00,Melbourne,Port Adelaide,TIO Stadium,113,92,0,,,Melbourne,-12.3991939,130.8873116,0.0
2011-07-16,19:10:00,St Kilda,West Coast,Marvel Stadium,82,61,0,,,St Kilda,-37.8165647,144.9475055,0.2
2011-07-16,14:10:00,Richmond,Gold Coast,Cazaly’s Stadium,70,85,0,,,Gold Coast,-16.9357343,145.7490706,
2011-07-16,14:10:00,Carlton,Collingwood,MCG,79,98,0,,,Collingwood,28.4594965,77.0266383,
2011-07-15,20:10:00,Adelaide,Essendon,AAMI Stadium,73,84,0,,,Essendon,-37.825132,144.983782,0.0
2011-07-10,16:40:00,Western Bulldogs,Carlton,Marvel Stadium,96,69,0,,,Western Bulldogs,-37.8165647,144.9475055,0.0
2011-07-10,14:40:00,Port Adelaide,St Kilda,AAMI Stadium,53,109,0,,,St Kilda,-37.825132,144.983782,0.0
2011-07-10,13:10:00,Collingwood,North Melbourne,MCG,147,30,0,,,Collingwood,28.4594965,77.0266383,
2011-07-09,19:10:00,Essendon,Richmond,MCG,105,66,0,,,Essendon,28.4594965,77.0266383,
2011-07-09,19:10:00,Gold Coast,Sydney,People First Stadium,36,106,0,,,Sydney,-28.0063039,153.3671008,0.0
2011-07-09,14:10:00,Hawthorn,Brisbane,UTAS Stadium,105,63,0,,,Hawthorn,-41.4259371,147.1391665,0.0
2011-07-08,18:40:00,West Coast,Geelong,Mueller Park,96,88,0,,,West Coast,30.2967706,-97.70585229999999,0.0
2011-07-03,16:40:00,North Melbourne,St Kilda,Marvel Stadium,70,79,0,,,St Kilda,-37.8165647,144.9475055,0.0
2011-07-03,14:10:00,Collingwood,Hawthorn,MCG,106,65,0,,,Collingwood,28.4594965,77.0266383,
2011-07-03,13:10:00,Brisbane,Port Adelaide,Gabba,99,88,0,,,Brisbane,-27.4858376,153.0380853,0.0
2011-07-02,19:10:00,Adelaide,Sydney,AAMI Stadium,57,50,0,,,Adelaide,-37.825132,144.983782,0.0
2011-07-02,19:10:00,Essendon,Geelong,Marvel Stadium,115,111,0,,,Essendon,-37.8165647,144.9475055,0.0
2011-07-02,14:10:00,Richmond,Carlton,MCG,81,184,0,,,Carlton,28.4594965,77.0266383,
2011-07-02,13:10:00,Fremantle,Gold Coast,Mueller Park,112,62,0,,,Fremantle,30.2967706,-97.70585229999999,0.0
2011-07-01,19:40:00,Western Bulldogs,Melbourne,Marvel Stadium,127,63,0,,,Western Bulldogs,-37.8165647,144.9475055,0.0
2011-06-26,16:10:00,Port Adelaide,North Melbourne,AAMI Stadium,91,136,0,,,North Melbourne,-37.825132,144.983782,0.0
2011-06-26,14:10:00,Carlton,West Coast,Marvel Stadium,67,103,0,,,West Coast,-37.8165647,144.9475055,0.0
2011-06-26,13:10:00,Geelong,Adelaide,GMHBA Stadium,125,73,0,,,Geelong,-38.1579979,144.354673,0.0
2011-06-25,19:10:00,Sydney,Collingwood,Accor Stadium,93,99,0,,,Collingwood,-33.8471156,151.0634135,0.0
2011-06-25,17:40:00,Fremantle,Brisbane,Mueller Park,88,65,0,,,Fremantle,30.2967706,-97.70585229999999,0.0
2011-06-25,14:10:00,Richmond,Melbourne,MCG,91,118,0,,,Melbourne,28.4594965,77.0266383,0.5
2011-06-25,14:10:00,Gold Coast,Western Bulldogs,People First Stadium,88,110,0,,,Western Bulldogs,-28.0063039,153.3671008,0.0
2011-06-24,19:40:00,Hawthorn,Essendon,MCG,146,81,0,,,Hawthorn,28.4594965,77.0266383,
2011-06-19,14:40:00,West Coast,Port Adelaide,Mueller Park,110,88,0,,,West Coast,30.2967706,-97.70585229999999,0.0
2011-06-19,14:10:00,Carlton,Sydney,Marvel Stadium,100,66,0,,,Carlton,-37.8165647,144.9475055,0.0
2011-06-19,13:10:00,Melbourne,Fremantle,MCG,149,60,0,,,Melbourne,28.4594965,77.0266383,11.9
2011-06-18,19:10:00,Brisbane,Richmond,Gabba,94,125,0,,,Richmond,-27.4858376,153.0380853,0.0
2011-06-18,19:10:00,St Kilda,Geelong,MCG,72,100,0,,,Geelong,28.4594965,77.0266383,13.0
2011-06-18,14:10:00,Hawthorn,Gold Coast,UTAS Stadium,129,58,0,,,Hawthorn,-41.4259371,147.1391665,0.0
2011-06-18,14:10:00,Essendon,North Melbourne,Marvel Stadium,90,111,0,,,North Melbourne,-37.8165647,144.9475055,0.6
2011-06-17,19:40:00,Western Bulldogs,Adelaide,Marvel Stadium,100,70,0,,,Western Bulldogs,-37.8165647,144.9475055,0.6
2011-06-13,14:10:00,Melbourne,Collingwood,MCG,41,129,0,,,Collingwood,28.4594965,77.0266383,
2011-06-12,14:40:00,Fremantle,Essendon,Mueller Park,98,64,0,,,Fremantle,30.2967706,-97.70585229999999,0.0
2011-06-12,14:10:00,Sydney,Richmond,Sydney Cricket Ground,75,65,0,,,Sydney,-33.8915316,151.2248515,10.4
2011-06-12,13:10:00,Carlton,Brisbane,Marvel Stadium,124,63,0,,,Carlton,-37.8165647,144.9475055,0.2
2011-06-11,19:10:00,Geelong,Hawthorn,MCG,88,83,0,,,Geelong,28.4594965,77.0266383,
2011-06-11,19:10:00,Gold Coast,North Melbourne,People First Stadium,63,122,0,,,North Melbourne,-28.0063039,153.3671008,0.0
2011-06-11,14:10:00,Adelaide,West Coast,AAMI Stadium,67,106,0,,,West Coast,-37.825132,144.983782,0.0
2011-06-10,19:40:00,St Kilda,Western Bulldogs,Marvel Stadium,81,57,0,,,St Kilda,-37.8165647,144.9475055,0.0
2011-06-05,16:10:00,Port Adelaide,Carlton,AAMI Stadium,49,111,0,,,Carlton,-37.825132,144.983782,0.0
2011-06-05,14:10:00,North Melbourne,Adelaide,Marvel Stadium,115,68,0,,,North Melbourne,-37.8165647,144.9475055,0.0
2011-06-05,13:10:00,Hawthorn,Fremantle,MCG,111,89,0,,,Hawthorn,28.4594965,77.0266383,
2011-06-04,19:40:00,Brisbane,Sydney,Gabba,51,116,0,,,Sydney,-27.4858376,153.0380853,0.0
2011-06-04,19:10:00,Collingwood,St Kilda,MCG,108,51,0,,,Collingwood,28.4594965,77.0266383,
2011-06-04,14:10:00,Geelong,Western Bulldogs,GMHBA Stadium,148,87,0,,,Geelong,-38.1579979,144.354673,0.0
2011-06-04,13:10:00,West Coast,Gold Coast,Mueller Park,85,67,0,,,West Coast,30.2967706,-97.70585229999999,0.0
2011-06-03,19:40:00,Essendon,Melbourne,MCG,68,101,0,,,Melbourne,28.4594965,77.0266383,
2011-05-29,16:40:00,Western Bulldogs,Hawthorn,Marvel Stadium,62,91,0,,,Hawthorn,-37.8165647,144.9475055,0.0
2011-05-29,14:10:00,Collingwood,West Coast,MCG,105,53,0,,,Collingwood,28.4594965,77.0266383,
2011-05-29,12:40:00,Adelaide,Brisbane,AAMI Stadium,61,101,0,,,Brisbane,-37.825132,144.983782,0.0
2011-05-28,20:10:00,Richmond,Port Adelaide,TIO Stadium,74,89,0,,,Port Adelaide,-12.3991939,130.8873116,0.0
2011-05-28,19:20:00,Gold Coast,Geelong,People First Stadium,73,139,0,,,Geelong,-28.0063039,153.3671008,0.0
2011-05-28,14:10:00,North Melbourne,Sydney,Marvel Stadium,71,72,0,,,Sydney,-37.8165647,144.9475055,1.2
2011-05-28,13:10:00,Fremantle,St Kilda,Mueller Park,56,102,0,,,St Kilda,30.2967706,-97.70585229999999,0.0
2011-05-27,19:40:00,Melbourne,Carlton,MCG,46,93,0,,,Carlton,28.4594965,77.0266383,0.0
2011-05-22,14:40:00,West Coast,Western Bulldogs,Mueller Park,175,52,0,,,West Coast,30.2967706,-97.70585229999999,0.0
2011-05-22,14:10:00,Sydney,Hawthorn,Sydney Cricket Ground,60,106,0,,,Hawthorn,-33.8915316,151.2248515,0.0
2011-05-22,13:10:00,Collingwood,Adelaide,Marvel Stadium,135,92,0,,,Collingwood,-37.8165647,144.9475055,0.0
2011-05-21,19:40:00,Brisbane,North Melbourne,Gabba,73,59,0,,,Brisbane,-27.4858376,153.0380853,0.4
2011-05-21,19:40:00,Richmond,Essendon,MCG,105,89,0,,,Richmond,28.4594965,77.0266383,
2011-05-21,14:10:00,Port Adelaide,Fremantle,AAMI Stadium,90,142,0,,,Fremantle,-37.825132,144.983782,0.0
2011-05-21,14:10:00,St Kilda,Melbourne,Marvel Stadium,106,86,0,,,St Kilda,-37.8165647,144.9475055,0.0
2011-05-20,19:40:00,Carlton,Geelong,Marvel Stadium,100,102,0,,,Geelong,-37.8165647,144.9475055,0.0
2011-05-15,14:40:00,West Coast,Fremantle,Mueller Park,96,63,0,,,West Coast,30.2967706,-97.70585229999999,0.0
2011-05-15,14:10:00,Western Bulldogs,Richmond,Marvel Stadium,153,118,0,,,Western Bulldogs,-37.8165647,144.9475055,2.4
2011-05-15,13:10:00,Hawthorn,St Kilda,MCG,99,69,0,,,Hawthorn,28.4594965,77.0266383,
2011-05-14,19:40:00,Sydney,Port Adelaide,Sydney Cricket Ground,121,59,0,,,Sydney,-33.8915316,151.2248515,0.0
2011-05-14,19:10:00,Brisbane,Essendon,Gabba,66,102,0,,,Essendon,-27.4858376,153.0380853,0.0
2011-05-14,14:40:00,Adelaide,Gold Coast,AAMI Stadium,130,73,0,,,Adelaide,-37.825132,144.983782,8.0
2011-05-14,14:10:00,North Melbourne,Melbourne,Marvel Stadium,124,83,0,,,North Melbourne,-37.8165647,144.9475055,3.2
2011-05-13,19:40:00,Geelong,Collingwood,MCG,65,62,0,,,Geelong,28.4594965,77.0266383,
2011-05-09,19:20:00,St Kilda,Carlton,Marvel Stadium,81,84,0,,,Carlton,-37.8165647,144.9475055,2.2
2011-05-08,14:10:00,Melbourne,Adelaide,MCG,149,53,0,,,Melbourne,28.4594965,77.0266383,
2011-05-08,13:10:00,Essendon,West Coast,Marvel Stadium,106,90,0,,,Essendon,-37.8165647,144.9475055,0.0
2011-05-07,19:10:00,Gold Coast,Brisbane,Gabba,124,116,0,,,Gold Coast,-27.4858376,153.0380853,0.0
2011-05-07,16:10:00,Richmond,Fremantle,MCG,148,99,0,,,Richmond,28.4594965,77.0266383,
2011-05-07,14:10:00,Geelong,North Melbourne,GMHBA Stadium,127,61,0,,,Geelong,-38.1579979,144.354673,0.0
2011-05-07,13:10:00,Western Bulldogs,Sydney,Manuka Oval,65,73,0,,,Sydney,-35.318133,149.134662,0.0
2011-05-06,20:10:00,Port Adelaide,Hawthorn,AAMI Stadium,72,104,0,,,Hawthorn,-37.825132,144.983782,0.0
2011-05-01,16:40:00,Collingwood,Western Bulldogs,MCG,105,57,0,,,Collingwood,28.4594965,77.0266383,
2011-05-01,13:10:00,Essendon,Gold Coast,Marvel Stadium,197,58,0,,,Essendon,-37.8165647,144.9475055,0.0
2011-04-30,19:10:00,Adelaide,St Kilda,AAMI Stadium,90,71,0,,,Adelaide,-37.825132,144.983782,0.0
2011-04-30,19:10:00,Richmond,Brisbane,MCG,124,98,0,,,Richmond,28.4594965,77.0266383,
2011-04-30,14:10:00,North Melbourne,Port Adelaide,Marvel Stadium,133,73,0,,,North Melbourne,-37.8165647,144.9475055,0.0
2011-04-29,19:40:00,Sydney,Carlton,Sydney Cricket Ground,71,87,0,,,Carlton,-33.8915316,151.2248515,16.4
2011-04-28,18:40:00,West Coast,Melbourne,Mueller Park,106,52,0,,,West Coast,30.2967706,-97.70585229999999,0.0
2011-04-26,14:40:00,Hawthorn,Geelong,MCG,98,117,0,,,Geelong,28.4594965,77.0266383,
2011-04-25,18:40:00,Fremantle,Western Bulldogs,Mueller Park,85,78,0,,,Fremantle,30.2967706,-97.70585229999999,0.0
2011-04-25,14:40:00,Essendon,Collingwood,MCG,77,107,0,,,Collingwood,28.4594965,77.0266383,
2011-04-24,16:40:00,North Melbourne,Richmond,Marvel Stadium,103,112,0,,,Richmond,-37.8165647,144.9475055,0.0
2011-04-23,19:10:00,Carlton,Adelaide,Marvel Stadium,85,79,0,,,Carlton,-37.8165647,144.9475055,0.0
2011-04-23,14:40:00,Port Adelaide,Gold Coast,AAMI Stadium,101,104,0,,,Gold Coast,-37.825132,144.983782,0.0
2011-04-21,19:40:00,Brisbane,St Kilda,Gabba,76,89,0,,,St Kilda,-27.4858376,153.0380853,0.2
2011-04-17,14:40:00,Fremantle,North Melbourne,Mueller Park,127,98,0,,,Fremantle,30.2967706,-97.70585229999999,0.0
2011-04-17,14:10:00,Gold Coast,Melbourne,Gabba,69,159,0,,,Melbourne,-27.4858376,153.0380853,0.6
2011-04-16,19:10:00,Port Adelaide,Adelaide,AAMI Stadium,98,66,0,,,Port Adelaide,-37.825132,144.983782,0.0
2011-04-16,19:10:00,Sydney,Geelong,Sydney Cricket Ground,54,81,0,,,Geelong,-33.8915316,151.2248515,40.8
2011-04-16,14:10:00,Hawthorn,West Coast,UTAS Stadium,72,65,0,,,Hawthorn,-41.4259371,147.1391665,0.0
2011-04-16,14:10:00,Carlton,Essendon,MCG,79,79,0,,,Draw,28.4594965,77.0266383,
2011-04-15,19:40:00,Richmond,Collingwood,MCG,90,161,0,,,Collingwood,28.4594965,77.0266383,
2011-04-10,16:40:00,St Kilda,Essendon,Marvel Stadium,84,136,0,,,Essendon,-37.8165647,144.9475055,11.4
